,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
279,2022-07-05 21:00:34+00:00,https://twitter.com/Richie4love/status/1544426030533853184,Richie4love,Twitter for Android,,"#30daysoflearning 
Hey!! If you have been following #30daysoflearning Power Platform Learning Track. What are you building/working on right now?",6,0,0,0
280,2022-07-05 19:54:42+00:00,https://twitter.com/d_adetunji/status/1544409455038799876,d_adetunji,Twitter for Android,"Ibadan, Nigeria","I made corrections based on the reviews and wow😲 the visualization is clearer. Thank you @TheOyinbooke @addy_xls @jessica_xls @Rita_tyna @ChimeXdata @AlaribeDaniel @AmandiNancy. 
#30DaysofLearning 🚀 https://t.co/QDTFLsWhcp https://t.co/hxlmJ4j7i3",14,2,1,2
281,2022-07-05 19:54:15+00:00,https://twitter.com/thewokebola/status/1544409339959599104,thewokebola,Twitter for Android,,"@TheOyinbooke 
#30daysoflearning",1,0,0,0
282,2022-07-05 19:28:54+00:00,https://twitter.com/_OliSir/status/1544402963195727881,_OliSir,Twitter for Android,"Lagos, Nigeria",Seeing MVP MVP everywhere on the timeline meanwhile #NG30DaysOfLearning dey choke me https://t.co/ca33ADCi0J,2,0,0,0
283,2022-07-05 18:10:17+00:00,https://twitter.com/dagirl_timi/status/1544383179594891264,dagirl_timi,Twitter for iPhone,🇳🇬,@TheOyinbooke Hello @TheOyinbooke …I just came across the #30daysoflearning and I would like to ask if there’s still a way for me to partake in it. Thanks,2,0,0,2
284,2022-07-05 16:18:14+00:00,https://twitter.com/TheOyinbooke/status/1544354981083496451,TheOyinbooke,Twitter for Android,Nigeria,"Consistency is one of the most viable instruments for measuring the validity of your diligence.
You need to be Consistent with learning.
Start here https://t.co/3CFH5OUArB
#30DaysOfLearning",25,5,0,0
285,2022-07-05 16:06:22+00:00,https://twitter.com/ivikramsahu/status/1544351995100020738,ivikramsahu,Twitter for iPhone,India ,"Today was the #day2 of my #mentorship where I tried to explain how one can chose interesting final year project for academics. 

How to start with blogging ( video coming soon)… absolute beginner 

#developers #30daysoflearning",4,0,0,0
286,2022-07-05 15:40:19+00:00,https://twitter.com/AyeshZaynab/status/1544345435694895105,AyeshZaynab,Twitter Web App,"Bahawalpur, Pakistan","It's been awesome learning with great Mentors. Data Modelling with PowerBI. Check the given link, Please do well to give reviews. #NG30DaysOfLearning #30daysoflearning  
@TheOyinbooke
   https://t.co/ONZvem0zOe https://t.co/tZCK1Ou9jW",1,0,0,0
287,2022-07-05 15:12:34+00:00,https://twitter.com/TheOyinbooke/status/1544338454397730816,TheOyinbooke,Twitter for Android,Nigeria,"The top 5 Projects will be featured on Microsoft Tech Blog and you will have the opportunity to share this live on Microsoft Reactor Event.

Put your skill to use now
https://t.co/Hgk1x7KZiz

#30DaysOfLearning",52,16,1,2
288,2022-07-05 14:05:30+00:00,https://twitter.com/leegotsum/status/1544321574727286786,leegotsum,Twitter for Android,,"My first of many...
#dashboard #Datavisualization #30daysoflearning https://t.co/OdHx23WvLz",5,1,0,1
289,2022-07-05 14:00:35+00:00,https://twitter.com/VIC_kutz/status/1544320337227177984,VIC_kutz,Twitter for Android,"Jos, Nigeria",Look for problems and provide solutions to them...that's one strategy to be successful in The Tech world 🌎 #30daysoflearning,8,0,0,0
290,2022-07-05 13:54:25+00:00,https://twitter.com/therealFadaca/status/1544318788472037376,therealFadaca,Twitter for Android,"Ibadan, Nigeria","@PauloDaguvnor
@TheOyinbooke
 @jessica_xls
@japhletnwamu 
@Croprestige 
#NG30DaysOfLearning
#30daysoflearning",1,0,0,0
291,2022-07-05 13:54:25+00:00,https://twitter.com/therealFadaca/status/1544318785565360128,therealFadaca,Twitter for Android,"Ibadan, Nigeria","Hello Data Community 😁
I designed a dashboard from the scraped engagement data of the hashtags  #NG30DaysofLearning and #30DaysofLearning.
I took into consideration the essential metrics that will be of insightful interests.
Recommendations are strongly welcomed.👍🙇🏻 https://t.co/Ars8iSCIXS",12,2,0,3
292,2022-07-05 12:42:43+00:00,https://twitter.com/BazuayeLewis/status/1544300743192199171,BazuayeLewis,Twitter Web App,"Benin-City, Nigeria","3. 30 Days of Learning - Airlines Analysis: Are you ready to Challenge Your Data Storytelling skill?
Give this your best shot, might be your ticket to securing a job or internship

#30DaysOfLearning
https://t.co/WaEvw5idzV https://t.co/lNOMAWkfEx",10,1,0,1
293,2022-07-05 12:18:52+00:00,https://twitter.com/d_adetunji/status/1544294741222858753,d_adetunji,Twitter for Android,"Ibadan, Nigeria",@buksxrina @jessica_xls @PauloDaguvnor @addy_xls @TheOyinbooke The tweets that were analysed are the #30daysoflearning tweets,0,0,0,1
294,2022-07-05 12:04:34+00:00,https://twitter.com/Richie4love/status/1544291144221310977,Richie4love,Twitter for Android,,"For the past 21days we have been supporting students on the planet through #30DaysOfLearning.

We believe that the resources we've designed would help students build a great career.

""Now It's Your Turn!"" 

We want you all to build. Check out these tips: https://t.co/kqXrQH67dS",0,0,0,0
295,2022-07-05 11:53:18+00:00,https://twitter.com/japhletnwamu/status/1544288305566650370,japhletnwamu,Twitter for Android,"Edo, Nigeria","For the past 21days we have been supporting students on the planet through #30DaysOfLearning.

We believe that the resources we've designed would help students build a great career.

""Now It's Your Turn!"" We want you all to build. Check out these tips: https://t.co/xfbmy4Y2Lm https://t.co/dcSr0Z2Pvl",4,1,0,1
296,2022-07-05 11:40:42+00:00,https://twitter.com/ruc_thakkar/status/1544285137067704321,ruc_thakkar,Twitter Web App,"Ahmadabad City, India","Use of #DataStructure, #DataBase &amp; #DataWareHouse

Data structures are used to store the data in main memory while to store data in the hard disk Databases are used and to store legacy data of commercials Data Warehouses are used.

#30daysoflearning #DSA https://t.co/CVyNlg0ULP",3,0,0,1
297,2022-07-05 11:34:57+00:00,https://twitter.com/TheOyinbooke/status/1544283690741661698,TheOyinbooke,Twitter for Android,Nigeria,"Let your projects do the talking.
Head over to https://t.co/zUbXuegyn6 and put your skill to use.

Do this as if it's needed to land your dream Job and Yes, it will give you the edge one day

#30DaysOfLearning",17,3,0,2
298,2022-07-05 11:32:30+00:00,https://twitter.com/TheOyinbooke/status/1544283072643883015,TheOyinbooke,Twitter for Android,Nigeria,"This project will test your creativity and storytelling skill using Power BI.

You have taken several online courses with certificates of completion, now is the time to prove the skill.
Head over to https://t.co/zUbXuegyn6 to work on this project
#30DaysOfLearning https://t.co/X0Zu8IVLs6",110,28,1,6
299,2022-07-05 11:23:03+00:00,https://twitter.com/Richie4love/status/1544280693101961216,Richie4love,Twitter for Android,,"You are a Student and you are not here?????

Come join us and learn!!! 

https://t.co/o7qM7AS0dw  #30daysoflearning",0,0,0,0
300,2022-07-05 11:20:54+00:00,https://twitter.com/Richie4love/status/1544280155060944896,Richie4love,Twitter for Android,,"Heyyy!!! Why are you not here??? 😉
We're live! 🚀

This is the link to join!!😁💃🏾💃🏾 https://t.co/E2juoWB4Di #30daysoflearning",1,0,0,0
301,2022-07-05 11:19:00+00:00,https://twitter.com/Richie4love/status/1544279673148002306,Richie4love,Twitter for Android,,"We're live! 🚀

This is the link to join!!😁💃🏾💃🏾 https://t.co/E2juoWB4Di

#30daysoflearning",0,0,0,0
302,2022-07-05 10:36:22+00:00,https://twitter.com/Richie4love/status/1544268945611448327,Richie4love,Twitter for Android,,"It's been an exciting journey in the Power Platform track of #30DaysOfLearning.

Our final session today by 12:00pm would provide you with tips when working on your capstone project beginning tomorrow.

Don't miss this session!

Here's the link: https://t.co/E2juoWB4Di",1,0,0,0
303,2022-07-05 10:31:43+00:00,https://twitter.com/japhletnwamu/status/1544267776625463299,japhletnwamu,Twitter for Android,"Edo, Nigeria","It's been an exciting journey in the Power Platform track of #30DaysOfLearning.

Our final session today by 12:00pm would provide you with tips when working on your capstone project beginning tomorrow.

Don't miss this session!

Here's the link: https://t.co/DlHz4aOsNR",8,1,0,0
304,2022-07-05 10:16:34+00:00,https://twitter.com/Richie4love/status/1544263962207870976,Richie4love,Twitter for Android,,"#30daysoflearning 
Link to today's session everyone: https://t.co/E2juoWB4Di
Showcasing Our Power Platform Solution on Github💃🏾💃🏾💃🏾💃🏾💃🏾. 
Don't miss this!!! 

Starting by 12pm GMT +1 🙂 @japhletnwamu @TheOyinbooke @kollyjose @DikoSomeleze @Tokings01",4,1,0,0
305,2022-07-05 09:28:21+00:00,https://twitter.com/thewokebola/status/1544251828468174848,thewokebola,Twitter for Android,,@TheOyinbooke #NG30daysoflearning,0,0,0,1
306,2022-07-05 08:43:22+00:00,https://twitter.com/AlaribeDaniel/status/1544240507282399236,AlaribeDaniel,Twitter for Android,,"For color to be effective, it must be used sparingly. Too much variety prevents anything from standing out.
#NG30Daysoflearning #data #DataAnalytics #datafam",0,0,0,0
307,2022-07-05 08:18:26+00:00,https://twitter.com/d_adetunji/status/1544234233010573312,d_adetunji,Twitter for Android,"Ibadan, Nigeria","Hi Datafam😁
It's been awesome learning. I worked on the #30DaysofLearning Tweet analysis with Power Bi which @PauloDaguvnor took us through in class. I really had a lot of help from @addy_xls
Here's to interact with the report: https://t.co/tXHfmw18bj
@TheOyinbooke @jessica_xls https://t.co/e5i5jS1QWO",142,35,1,14
308,2022-07-05 07:45:00+00:00,https://twitter.com/Richie4love/status/1544225819941273600,Richie4love,Twitter for Android,,#30daysoflearning continues!!!,8,0,0,0
309,2022-07-05 07:23:30+00:00,https://twitter.com/thewokebola/status/1544220407452033024,thewokebola,Twitter for Android,,"Good morning sir @TheOyinbooke . I just found out about the #NG30daysoflearning last week Monday and since, then I have been trying to meet up with the class through the blogs and recorded sessions. By the end of today I should have completed up to day 15 of the blog post.",0,0,0,1
310,2022-07-05 07:10:03+00:00,https://twitter.com/Tokings01/status/1544217023760285696,Tokings01,Twitter for Android,Lagos,"Did I mention that when you complete the Cloud Skills Challenge for #30DaysOfLearning, you get a free Microsoft certification exam voucher?

Check here:
Power Platform - https://t.co/tDO7OoZrgN
Data Analysis - https://t.co/7yOs3vrlHS
Data Science and ML - https://t.co/clXOc53QhZ",0,0,0,0
311,2022-07-05 03:42:21+00:00,https://twitter.com/_OliSir/status/1544164757111971840,_OliSir,Twitter for Android,"Lagos, Nigeria",Rewatching the Day 10 of #NG30DaysOfLearning and @AhmedOyelowo is GOOOOD! 😩,1,0,0,0
312,2022-07-04 23:13:19+00:00,https://twitter.com/Legend_Lexxi/status/1544097049347559426,Legend_Lexxi,Twitter Web App,Ogun State,"My baby steps in Data Analysis.

https://t.co/YALszN5PS0

#30daysoflearning 
#DataScience 
#Data_analysis
#Power_BI https://t.co/JymarBtdOm",5,0,0,3
313,2022-07-04 22:39:31+00:00,https://twitter.com/Fabulousnani01/status/1544088542925684737,Fabulousnani01,Twitter for Android,,#30daysOfLearning Capstone Project 👨‍💻 https://t.co/PdQBAC1z1b,0,0,0,0
314,2022-07-04 22:30:43+00:00,https://twitter.com/AdetayoMatthew/status/1544086331948769280,AdetayoMatthew,Twitter Web App,"Lagos, Nigeria","#30daysoflearning 
I am working on my capstone project and I am discovering things 😂📈📊",0,0,0,0
315,2022-07-04 22:11:07+00:00,https://twitter.com/Spryspyy/status/1544081399413612545,Spryspyy,Twitter for Android,,"Integrations of power Bi

Microsoft Teams

SharePoint List

Microsoft Power point and much more...

All these Integrations helps in Automation process...

#30daysoflearning",0,0,0,0
316,2022-07-04 22:08:10+00:00,https://twitter.com/_globalsmile/status/1544080654819905542,_globalsmile,Twitter Web App,,"I also created a dashboard
@CinnamonXi @TheOyinbooke @PauloDaguvnor 
#30daysoflearning #DataAnalytics https://t.co/ds9ukvqYXG",0,0,0,0
317,2022-07-04 22:08:01+00:00,https://twitter.com/_globalsmile/status/1544080617318629376,_globalsmile,Twitter Web App,,"Day 15 of #NG30DaysOfLearning

I learnt how to scrape twitter data using python(anaconda
distribution containing jupyter notebook)",1,0,0,1
318,2022-07-04 18:48:09+00:00,https://twitter.com/i_amsuperfly/status/1544030317656301571,i_amsuperfly,Twitter for Android,Hidden Leaf,"Day9 of #30DaysOfReact Today I optimized my custom input hook by replacing my useState logic with useReducer.

Also, on DSA I had an intro to merge and quick sort. I was then given a task to implement quick sort in python. Still yet to succeed 💀
#100DaysOfCode #30daysoflearning",3,1,0,0
319,2022-07-04 18:23:28+00:00,https://twitter.com/Olaoluwa__Mercy/status/1544024108517703686,Olaoluwa__Mercy,Twitter for Android,Ile-Ife,"#30daysoflearning 
@TheOyinbooke 
Cloud skill challenge
Module 4: Design a model in power Bi
I created more relationships with other tables to further analyze the data https://t.co/KrgJ9DP5bE",5,0,0,1
320,2022-07-04 18:23:19+00:00,https://twitter.com/Olaoluwa__Mercy/status/1544024071834419200,Olaoluwa__Mercy,Twitter for Android,Ile-Ife,"#30daysoflearning 
@TheOyinbooke 
Cloud skill challenge
Module4:Design a data model in PiwerBi
Lab1
I created relationships between some tables
I created hierarchies 
I organised some columns into display folders
I categorized and formatted some columns
I created 2 quick measures https://t.co/kGn5tDnrB9",3,0,0,1
321,2022-07-04 18:15:38+00:00,https://twitter.com/Zuba6Zubair/status/1544022135580119041,Zuba6Zubair,Twitter Web App,Nigeria,"to view my publised report, use the below link #30daysoflearning wit @TheOyinbooke  

https://t.co/v2LQyt2riZ",0,0,0,0
322,2022-07-04 17:54:50+00:00,https://twitter.com/Xionne_/status/1544016903789846530,Xionne_,Twitter Web App,lugar secreto del altísimo,Better late than never. Done with the second project for #NG30DaysOfLearning; Covid19 analysis and report with Ms excel. I hope to complete the rest before this week runs out 🤞🏽 https://t.co/oAwWPuT8BZ,3,0,0,2
323,2022-07-04 17:50:14+00:00,https://twitter.com/lee_stott/status/1544015744308068353,lee_stott,Twitter Web App,World Wide,@Kennytheanalys @MicrosoftLearn @TheOyinbooke @Richie4love Congrats on getting your PL-900 certification! Looking forward to hearing more students growing and proving skills #30daysoflearning https://t.co/THKqld4apu,3,1,0,1
324,2022-07-04 17:12:57+00:00,https://twitter.com/simply_Ayomide/status/1544006361406734338,simply_Ayomide,Twitter for Android,,".....Day 2
  #NG30DaysOfLearning 
I learnt about different site to get datasets from and also that it is important to check if the data is public or it's not. 
 I also learnt how to scrape data from GitHub by using the COVID-19 data set from GitHub as exercise.",0,0,0,1
325,2022-07-04 16:12:38+00:00,https://twitter.com/TheOyinbooke/status/1543991181637550080,TheOyinbooke,Twitter for Android,Nigeria,"Show me and your potential employer what you can do by working on this project.

Build a storytelling dashboard using Power BI to describe trends in the Airlines Delay Records.

Head over to https://t.co/zUbXuegyn6
#30DaysOfLearning https://t.co/kD5KP0lSpL",50,21,3,1
326,2022-07-04 15:43:25+00:00,https://twitter.com/TheOyinbooke/status/1543983827663687682,TheOyinbooke,Twitter for Android,Nigeria,"Don't learn endlessly, take up projects to evaluate your skill level
Take part in our data storytelling challenge here
https://t.co/Hgk1x7Krt1

#30DaysOfLearning",44,15,0,1
327,2022-07-04 15:42:00+00:00,https://twitter.com/ivikramsahu/status/1543983472750268416,ivikramsahu,Twitter for iPhone,India ,"It is always a pleasure to teach this young minds. 

Cheers to these geeks #developers #30daysoflearning #day1 #mentor",7,0,0,0
328,2022-07-04 15:19:12+00:00,https://twitter.com/Ajani_oyesiji/status/1543977734187130881,Ajani_oyesiji,Twitter for Android,"Lagos, Nigeria","The dataset was actually gotten from one of Maven's Challenge past data. Please you can help drop your review both on colour combinations and the story in the data
2/2
#DataAnalytics 
#PowerBI 
#sidehustle 
#30daysoflearning 
#visualization",0,1,0,0
329,2022-07-04 15:16:59+00:00,https://twitter.com/Ajani_oyesiji/status/1543977179624660997,Ajani_oyesiji,Twitter for Android,"Lagos, Nigeria","The dataset was actually gotten from one of Maven's Challenge past data. Please you can help drop your review both on colour combinations and the story in the data
2/2
#DataAnalytics 
#PowerBI 
#sidehustle 
#30daysoflearning 
#visualization",0,1,0,0
